ATERU/OTASAN/IGBA,ONDO EAST,ONDO
ASANTAN OJA,ONDO EAST,ONDO
BOLORUNDURO 1,ONDO EAST,ONDO
EPE,ONDO EAST,ONDO
FAGBO,ONDO EAST,ONDO
OBADA,ONDO EAST,ONDO
OBOTO,ONDO EAST,ONDO
ORISUNMIBARE,ONDO EAST,ONDO
OWENA BRIDGE,ONDO EAST,ONDO
TEPO,ONDO EAST,ONDO
ENUOWA/OBALALU,ONDO WEST,ONDO
GBAGHENGHA/GBONGBO/AJAGBA ALAFIA,ONDO WEST,ONDO
IFORE/ODOSIDA/LORO,ONDO WEST,ONDO
ILUNLA/BAGBE/ODOWO I,ONDO WEST,ONDO
ILUNLA/BAGBE/ODOWO II,ONDO WEST,ONDO
LITAYE/OBUNKEKERE/IGBINDO,ONDO WEST,ONDO
LODASA/IPARUKU/LIJOKA,ONDO WEST,ONDO
ODOJOMU/ERINKETA/LEGIRI,ONDO WEST,ONDO
OKEAGUNLA OKEROWO/OKEKUTA,ONDO WEST,ONDO
OKE-OTUNBA/OKE-DIBA/SOKOTI,ONDO WEST,ONDO
OKELISA OKEDOKO/OGBODU,ONDO WEST,ONDO
ORISUNMIBARE/ARAROMI,ONDO WEST,ONDO
AFO,OSE,ONDO
IDOANI 1,OSE,ONDO
IDOANI 11,OSE,ONDO
IDOGUN,OSE,ONDO
IFON 1,OSE,ONDO
IFON 11,OSE,ONDO
IJAGBA,OSE,ONDO
IKARO/ELEGBEKA,OSE,ONDO
IMERI,OSE,ONDO
IMORU/ARIMOGIJA,OSE,ONDO
OKELUSE,OSE,ONDO
UTE,OSE,ONDO
EHINOGBE,OWO,ONDO
IGBOROKO 1,OWO,ONDO
IGBOROKO 11,OWO,ONDO
IJEBU 1,OWO,ONDO
IJEBU 11,OWO,ONDO
ILORO,OWO,ONDO
IPELE,OWO,ONDO
ISAIPEN,OWO,ONDO
ISUADA/IPENMEN/IDASAN/OBASOOTO,OWO,ONDO
IYARE,OWO,ONDO
USO/EMURE ILE,OWO,ONDO
IWARA,ATAKUMOSA EAST,OSUN
IGANGAN,ATAKUMOSA EAST,OSUN
IPOLE,ATAKUMOSA EAST,OSUN
IPERINDO,ATAKUMOSA EAST,OSUN
ETI-ONI,ATAKUMOSA EAST,OSUN
AYEGUNLE,ATAKUMOSA EAST,OSUN
FOREST RESERVE 1,ATAKUMOSA EAST,OSUN
FOREST RESERVE II,ATAKUMOSA EAST,OSUN
FAFORIJI,ATAKUMOSA EAST,OSUN
AJEBANDELE,ATAKUMOSA EAST,OSUN
OSU I,ATAKUMOSA WEST,OSUN
OSU II,ATAKUMOSA WEST,OSUN
OSU III,ATAKUMOSA WEST,OSUN
IBODI,ATAKUMOSA WEST,OSUN
IFELODUN,ATAKUMOSA WEST,OSUN
ITAGUNMODI,ATAKUMOSA WEST,OSUN
OKE BODE,ATAKUMOSA WEST,OSUN
ISA OBI,ATAKUMOSA WEST,OSUN
MUROKO,ATAKUMOSA WEST,OSUN
IFEWARA I,ATAKUMOSA WEST,OSUN
IFEWARA II,ATAKUMOSA WEST,OSUN
BALOGUN,AYEDAADE,OSUN
OTUN BALOGUN,AYEDAADE,OSUN
OLUFI,AYEDAADE,OSUN
OTUN-OLUFI,AYEDAADE,OSUN
IJEGBE/OKE-ESO/OKE-OWU IJUGBE,AYEDAADE,OSUN
LAGERE/AMOLA,AYEDAADE,OSUN
GBONGAN RURAL,AYEDAADE,OSUN
ODE-OMU RURAL,AYEDAADE,OSUN
OBALUFON,AYEDAADE,OSUN
ANLUGBUA,AYEDAADE,OSUN
ARAROMI-OWU,AYEDAADE,OSUN
OLUPONNA 1,AYEDIRE,OSUN
OLUPONNA 1I,AYEDIRE,OSUN
OLUPONNA 1II,AYEDIRE,OSUN
OKE-OSUN,AYEDIRE,OSUN
ILEOGBO I,AYEDIRE,OSUN
ILEOGBO II,AYEDIRE,OSUN
ILEOGBO III,AYEDIRE,OSUN
ILEOGBO IV,AYEDIRE,OSUN
KUTA I,AYEDIRE,OSUN
KUTA II,AYEDIRE,OSUN
OKE-OMI OTAN,BOLUWADURO,OSUN
OKE ODE OTAN,BOLUWADURO,OSUN
OKE-OTAN,BOLUWADURO,OSUN
GBELERU OBAALA I,BOLUWADURO,OSUN
GBELERU OBAALA II,BOLUWADURO,OSUN
OBALA ILORO,BOLUWADURO,OSUN
ERIPA,BOLUWADURO,OSUN
OKE-IRUN,BOLUWADURO,OSUN
IRESI I,BOLUWADURO,OSUN
IRESI II,BOLUWADURO,OSUN
OLOTI IRAGBIJI,BORIPE,OSUN
OJA - OBA,BORIPE,OSUN
COLLEGE/EGBADA ROAD,BORIPE,OSUN
ISALE-OYO,BORIPE,OSUN
AGBA,BORIPE,OSUN
ORORUWO,BORIPE,OSUN
ADA I,BORIPE,OSUN
ADA II,BORIPE,OSUN
ISALE ASA IREE,BORIPE,OSUN
OKE ESA/OKE OGI,BORIPE,OSUN
OKE AREE,BORIPE,OSUN
OLABA/ATAPARA,EDE NORTH,OSUN
ABOGUNDE/SAGBA,EDE NORTH,OSUN
OLOGUN/AGBAAKIN,EDE NORTH,OSUN
OLUSOKUN,EDE NORTH,OSUN
ALUSEKERE,EDE NORTH,OSUN
SABO/AGBONGBE I,EDE NORTH,OSUN
SABO/AGBONGBE II,EDE NORTH,OSUN
ISIBO/BUARI-ISOLA,EDE NORTH,OSUN
APASO,EDE NORTH,OSUN
ASUNMO,EDE NORTH,OSUN
BARA EJEMU,EDE NORTH,OSUN
BABANLA/AGATE,EDE SOUTH,OSUN
KUYE,EDE SOUTH,OSUN
JAGUN/JAGUN,EDE SOUTH,OSUN
ALAJUE I,EDE SOUTH,OSUN
ALAJUE II,EDE SOUTH,OSUN
OLODAN,EDE SOUTH,OSUN
BABASANYA,EDE SOUTH,OSUN
SEKONA,EDE SOUTH,OSUN
OLOKI/AKODA,EDE SOUTH,OSUN
LOOGUN,EDE SOUTH,OSUN
AWO/ABUDO,EGBEDORE,OSUN
ARA I,EGBEDORE,OSUN
ARA II,EGBEDORE,OSUN
IDO-OSUN,EGBEDORE,OSUN
IRA GBERI I,EGBEDORE,OSUN
IRA GBERI II,EGBEDORE,OSUN
IWOYE/IDOO/ORIGO,EGBEDORE,OSUN
IKOTUN,EGBEDORE,OSUN
OJO/ARO,EGBEDORE,OSUN
OKINNI/OLORUNSOGO/OFATEDO,EGBEDORE,OSUN
ELEJIGBO 'A',EJIGBO,OSUN
ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN
ELEJIGBO 'C'/MAPO,EJIGBO,OSUN
ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN
ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN
OLA/AYE/AGURODO,EJIGBO,OSUN
IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN
IFEODAN 'B'/MASIFA,EJIGBO,OSUN
ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN
INISA I/AATO/IGBON,EJIGBO,OSUN
INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN
ILARE I,IFE CENTRAL,OSUN
ILARE II,IFE CENTRAL,OSUN
ILARE III,IFE CENTRAL,OSUN
ILARE IV,IFE CENTRAL,OSUN
IREMO/AJEBANDELE,IFE CENTRAL,OSUN
IREMO II (ELEYELE),IFE CENTRAL,OSUN
IREMO III,IFE CENTRAL,OSUN
IREMO IV,IFE CENTRAL,OSUN
IREMO V,IFE CENTRAL,OSUN
AKARABATA,IFE CENTRAL,OSUN
MOORE OJAJA,IFE CENTRAL,OSUN
OYI,IFEDAYO,OSUN
AYETORO,IFEDAYO,OSUN
ISINMI,IFEDAYO,OSUN
BALOGUN,IFEDAYO,OSUN
OBAALE,IFEDAYO,OSUN
AWORO/OKE-ILA RURAL,IFEDAYO,OSUN
ASAONI,IFEDAYO,OSUN
CO-OPERATIVE,IFEDAYO,OSUN
AKESIN,IFEDAYO,OSUN
TEMIDIRE,IFEDAYO,OSUN
MOORE,IFE EAST,OSUN
ILODE I,IFE EAST,OSUN
ILODE II,IFE EAST,OSUN
OKEREWE I,IFE EAST,OSUN
OKEREWE II,IFE EAST,OSUN
OKEREWE III,IFE EAST,OSUN
YEKEMI,IFE EAST,OSUN
MODAKEKE I,IFE EAST,OSUN
MODAKEKE II,IFE EAST,OSUN
MODAKEKE III,IFE EAST,OSUN
ASIPA/AKINLALU,IFE NORTH,OSUN
EDUNABON I,IFE NORTH,OSUN
EDUNABON II,IFE NORTH,OSUN
FAMIA,IFE NORTH,OSUN
YAKOYO,IFE NORTH,OSUN
IPETUMODU I,IFE NORTH,OSUN
IPETUMODU II,IFE NORTH,OSUN
MORO,IFE NORTH,OSUN
OYERE I,IFE NORTH,OSUN
OYERE - II,IFE NORTH,OSUN
AYESAN,IFE SOUTH,OSUN
IKIJA I,IFE SOUTH,OSUN
IKIJA II,IFE SOUTH,OSUN
AARE,IFE SOUTH,OSUN
MEFOWORADE,IFE SOUTH,OSUN
OKE OWENA,IFE SOUTH,OSUN
OLODE,IFE SOUTH,OSUN
OSI,IFE SOUTH,OSUN
KERE,IFE SOUTH,OSUN
ABIRI OGUDU,IFE SOUTH,OSUN
AYE,IFE SOUTH,OSUN
EJIGBO I,ILA,OSUN
EJIGBO II,ILA,OSUN
EJIGBO III,ILA,OSUN
ISEDO I,ILA,OSUN
ISEDO II,ILA,OSUN
IPERIN,ILA,OSUN
EYINDI,ILA,OSUN
OKE OLA,ILA,OSUN
OKE EDE,ILA,OSUN
EYINDI/IPERIN,ILA,OSUN
AJABA/EDEMOSI/ABA ORANGUN,ILA,OSUN
OKESA,ILESA EAST,OSUN
IMO,ILESA EAST,OSUN
IFOSAN/OKE-ESO,ILESA EAST,OSUN
ITISIN/OGUDU,ILESA EAST,OSUN
IJAMO,ILESA EAST,OSUN
UPPER & LOWER IJOKA,ILESA EAST,OSUN
ILORO/ROYE,ILESA EAST,OSUN
ISARE,ILESA EAST,OSUN
ILERIN,ILESA EAST,OSUN
BOLORUNDURO,ILESA EAST,OSUN
BILADU,ILESA EAST,OSUN
ITAKOGUN/UPPER EGBE-IDI,ILESA WEST,OSUN
LOWER EGBE-IDI,ILESA WEST,OSUN
UPPER/LOWER IGBOGI,ILESA WEST,OSUN
OMOFE/IDASA,ILESA WEST,OSUN
ISOKUN,ILESA WEST,OSUN
IKOYI / IKOTI ARAROMI,ILESA WEST,OSUN
ILAJE,ILESA WEST,OSUN
ISIDA/ADETI,ILESA WEST,OSUN
EREJA,ILESA WEST,OSUN
AYESO,ILESA WEST,OSUN
IKIRE 'A',IREWOLE,OSUN
IKIRE 'B',IREWOLE,OSUN
IKIRE 'C',IREWOLE,OSUN
IKIRE 'D',IREWOLE,OSUN
IKIRE 'E',IREWOLE,OSUN
IKIRE 'F',IREWOLE,OSUN
IKIRE 'G',IREWOLE,OSUN
IKIRE 'H',IREWOLE,OSUN
IKIRE 'I',IREWOLE,OSUN
IKIRE 'J',IREWOLE,OSUN
IKIRE 'K',IREWOLE,OSUN
OLUKOYI (OJA-OSUN),ISOKAN,OSUN
OSA IKOYI (OLOKE),ISOKAN,OSUN
ASALU IKOYI,ISOKAN,OSUN
ORANRAN WARD,ISOKAN,OSUN
IDOGUN WARD,ISOKAN,OSUN
ALAPOMU I (ODO-OSUN),ISOKAN,OSUN
ALAPOMU II,ISOKAN,OSUN
ASALU (MOGIMOGI),ISOKAN,OSUN
OOSA ADIFA,ISOKAN,OSUN
AWALA I,ISOKAN,OSUN
AWALA II,ISOKAN,OSUN
ISALE OBA I,IWO,OSUN
ISALE OBA II,IWO,OSUN
ISALE OBA III,IWO,OSUN
ISALE OBA IV,IWO,OSUN
MOLETE I,IWO,OSUN
MOLETE II,IWO,OSUN
MOLETE III,IWO,OSUN
OKE-ADAN I,IWO,OSUN
OKE-ADAN II,IWO,OSUN
OKE-ADAN III,IWO,OSUN
GIDIGBO I,IWO,OSUN
GIDIGBO II,IWO,OSUN
GIDIGBO III,IWO,OSUN
OKE-OBA I,IWO,OSUN
OKE-OBA II,IWO,OSUN
IBOKUN,OBOKUN,OSUN
IPETU-ILE/ADAOWODE,OBOKUN,OSUN
ILAHUN/IKINYINWA,OBOKUN,OSUN
ILASE/IDOMINASI,OBOKUN,OSUN
EESUN/IDOOKO,OBOKUN,OSUN
IMESI-ILE,OBOKUN,OSUN
ESA-OKE,OBOKUN,OSUN
OTAN-ILE,OBOKUN,OSUN
ESA - ODO,OBOKUN,OSUN
ILARE,OBOKUN,OSUN
OBA OJOMU,ODO-OTIN,OSUN
BAALE,ODO-OTIN,OSUN
IGBAYE,ODO-OTIN,OSUN
FAJI/OPETE,ODO-OTIN,OSUN
EKOSIN/IYEKU,ODO-OTIN,OSUN
ORE/AGBEYE,ODO-OTIN,OSUN
IJABE/ILA ODO,ODO-OTIN,OSUN
OKUA/EKUSA,ODO-OTIN,OSUN
ASI/ASABA,ODO-OTIN,OSUN
OLUNISA,ODO-OTIN,OSUN
OLUKOTUN,ODO-OTIN,OSUN
ESA OTUN BAALE ODE,ODO-OTIN,OSUN
JAGUN OSI BALE ODE,ODO-OTIN,OSUN
OLOYAN ELEMOSHO / ESA,ODO-OTIN,OSUN
OSOLO/OPARIN/OLA,ODO-OTIN,OSUN
TELEMU,OLA-OLUWA,OSUN
ASAMU/ILEMOWU,OLA-OLUWA,OSUN
OGBAAGBA I,OLA-OLUWA,OSUN
OGBAAGBA II,OLA-OLUWA,OSUN
IKIRE ILE/IWARA,OLA-OLUWA,OSUN
ISERO/IKONIFIN,OLA-OLUWA,OSUN
OBAMORO/ILE OGO,OLA-OLUWA,OSUN
BODE-OSI,OLA-OLUWA,OSUN
AJAGBA/IWOOKE,OLA-OLUWA,OSUN
ASA AJAGUNLASE,OLA-OLUWA,OSUN
AGOWANDE,OLORUNDA,OSUN
BALOGUN,OLORUNDA,OSUN
AKOGUN,OLORUNDA,OSUN
ATELEWO,OLORUNDA,OSUN
OWOOPE,OLORUNDA,OSUN
OWODE I,OLORUNDA,OSUN
OWODE II,OLORUNDA,OSUN
AYETORO,OLORUNDA,OSUN
OBA-ILE,OLORUNDA,OSUN
OBA OKE,OLORUNDA,OSUN
ILIE,OLORUNDA,OSUN
ERIN-OKE,ORIADE,OSUN
ERIN-IJESA,ORIADE,OSUN
IJEBU-JESA,ORIADE,OSUN
IWOYE,ORIADE,OSUN
IKEJI-ILE,ORIADE,OSUN
IRA,ORIADE,OSUN
IKEJI ARAKEJI/OWENA,ORIADE,OSUN
APOTI /DAGBAJA,ORIADE,OSUN
IPETU IJESA I,ORIADE,OSUN
IPETU-IJESA II,ORIADE,OSUN
IJEDA/ ILOKO,ORIADE,OSUN
ERINMO/IWARAJA,ORIADE,OSUN
OLUFON OROLU 'A',OROLU,OSUN
OLUFON OROLU 'B',OROLU,OSUN
OLUFON OROLU 'C',OROLU,OSUN
OLUFON OROLU 'D',OROLU,OSUN
OLUFON OROLU 'E',OROLU,OSUN
OLUFON OROLU 'F',OROLU,OSUN
OLUFON OROLU 'G',OROLU,OSUN
OLUFON OROLU 'H',OROLU,OSUN
OLUFON OROLU 'I',OROLU,OSUN
OLUFON OROLU 'J',OROLU,OSUN
ATAOJA 'A',OSOGBO,OSUN
ATAOJA 'B',OSOGBO,OSUN
ATAOJA 'C',OSOGBO,OSUN
ATAOJA 'D',OSOGBO,OSUN
ATAOJA 'E',OSOGBO,OSUN
OTUN JAGUN 'B',OSOGBO,OSUN
ALAGBA,OSOGBO,OSUN
ARE-AGO,OSOGBO,OSUN
JAGUN 'A',OSOGBO,OSUN
JAGUN B',OSOGBO,OSUN
BABA KEKERE,OSOGBO,OSUN
OTUN JAGUN 'A',OSOGBO,OSUN
EKETA,OSOGBO,OSUN
OTUN BALOGUN 'A',OSOGBO,OSUN
EKERIN,OSOGBO,OSUN
OLOBU 'A',IREPODUN,OSUN
OLOBU 'B',IREPODUN,OSUN
OLOBU 'C',IREPODUN,OSUN
OLOBU 'D',IREPODUN,OSUN
BARA 'A',IREPODUN,OSUN
BARA 'B',IREPODUN,OSUN
ELERIN 'A',IREPODUN,OSUN
ELERIN 'B',IREPODUN,OSUN
ELERIN 'C',IREPODUN,OSUN
ELERIN 'D',IREPODUN,OSUN
ELERIN 'E',IREPODUN,OSUN
EESA IKIRUN,IFELODUN,OSUN
AMOLA IKIRUN,IFELODUN,OSUN
OWODE IKIRUN,IFELODUN,OSUN
ISALE/OKE AFO,IFELODUN,OSUN
IKIRUN RURAL,IFELODUN,OSUN
"STATION ROAD, IKIRUN",IFELODUN,OSUN
OKEBA IKIRUN,IFELODUN,OSUN
OLONDE IKIRUN,IFELODUN,OSUN
IBA I,IFELODUN,OSUN
IBA II,IFELODUN,OSUN
OBAGUN,IFELODUN,OSUN
EKOENDE/EKO AJALA,IFELODUN,OSUN
ILORA I,AFIJIO,OYO
ILORA II,AFIJIO,OYO
ILORA III,AFIJIO,OYO
FIDITI I,AFIJIO,OYO
FIDITI II,AFIJIO,OYO
AWE I,AFIJIO,OYO
AWE II,AFIJIO,OYO
AKINMORIN/JOBELE,AFIJIO,OYO
IWARE,AFIJIO,OYO
IMINI,AFIJIO,OYO
IKEREKU,AKINYELE,OYO
OLANLA/OBODA/LABODE,AKINYELE,OYO
ARULOGUN/ENIOSA/ARORO,AKINYELE,OYO
OLODE/AMOSUN/ONIDUNDU,AKINYELE,OYO
OJO-EMO/MONIYA,AKINYELE,OYO
AKINYELE/ISABIYI/IREPODUN,AKINYELE,OYO
IWOKOTO/TALONTAN/IDI-ORO,AKINYELE,OYO
OJOO/AJIBODE/LANIBA,AKINYELE,OYO
IJAYE/OJEDEJI,AKINYELE,OYO
AJIBADE/ALABATA/ELEKURU,AKINYELE,OYO
OLORISA-OKO/OKEGBEMI/MELE,AKINYELE,OYO
IROKO,AKINYELE,OYO
OKE-AFIN 1,ATIBA,OYO
OKE-AFIN II,ATIBA,OYO
AREMO,ATIBA,OYO
BASHORUN,ATIBA,OYO
AGUNPOPO I,ATIBA,OYO
AGUNPOPO II,ATIBA,OYO
AGUNPOPO III,ATIBA,OYO
ASHIPA I,ATIBA,OYO
ASHIPA II,ATIBA,OYO
ASHIPA III,ATIBA,OYO
TEDE I,ATISBO,OYO
TEDE II,ATISBO,OYO
IRAWO ILE,ATISBO,OYO
IRAWO OWODE,ATISBO,OYO
OFIKI,ATISBO,OYO
ALAGA,ATISBO,OYO
AGO ARE I,ATISBO,OYO
AGO ARE II,ATISBO,OYO
OWO/AGUNREGE/SABE,ATISBO,OYO
BAASI,ATISBO,OYO
ERUNMU,EGBEDA,OYO
AYEDE/ALUGBO/KOLOKO,EGBEDA,OYO
OWOBAALE/KASUMU,EGBEDA,OYO
OLODAN/AJIWOGBO,EGBEDA,OYO
OLODO/KUMAPAYI I,EGBEDA,OYO
OLODO II,EGBEDA,OYO
OLODO III,EGBEDA,OYO
OSEGERE/AWAYE,EGBEDA,OYO
EGBEDA,EGBEDA,OYO
OLODE/ALAKIA,EGBEDA,OYO
OLUBADAN ESTATE,EGBEDA,OYO
WARD I N2,IBADAN NORTH,OYO
"WARD II, N3",IBADAN NORTH,OYO
"WARD III, N4",IBADAN NORTH,OYO
"WARD IV, N5A",IBADAN NORTH,OYO
"WARD V, N5B",IBADAN NORTH,OYO
"WARD VI, N6A PART I",IBADAN NORTH,OYO
"WARD VII, N6A PART II",IBADAN NORTH,OYO
"WARD VIII, N6A PART III",IBADAN NORTH,OYO
"WARD IX, (N6B PART I)",IBADAN NORTH,OYO
"WARD X, N6B PART II",IBADAN NORTH,OYO
"WARD XI, NW8",IBADAN NORTH,OYO
"WARD XII, NW8",IBADAN NORTH,OYO
WARD I. EI,IBADAN NORTH EAST,OYO
WARD 2 NI (PART II),IBADAN NORTH EAST,OYO
WARD III. E3,IBADAN NORTH EAST,OYO
WARD IV E4,IBADAN NORTH EAST,OYO
WARD V E5A,IBADAN NORTH EAST,OYO
WARD VI E5B,IBADAN NORTH EAST,OYO
WARD VII E6,IBADAN NORTH EAST,OYO
WARD VIII E7 I,IBADAN NORTH EAST,OYO
WARD IX E7II,IBADAN NORTH EAST,OYO
WARD X E8,IBADAN NORTH EAST,OYO
WARD XI E9 I,IBADAN NORTH EAST,OYO
WARD XII E9 II,IBADAN NORTH EAST,OYO
WARD I NI (PART I),IBADAN NORTH WEST,OYO
WARD 2 NI (PART II),IBADAN NORTH WEST,OYO
WARD 3 NW1,IBADAN NORTH WEST,OYO
WARD 4 NW2,IBADAN NORTH WEST,OYO
WARD 5 NW3 (PART I),IBADAN NORTH WEST,OYO
WARD 6 NW3 (PART I),IBADAN NORTH WEST,OYO
WARD 7 NW4,IBADAN NORTH WEST,OYO
WARD 8 NW5,IBADAN NORTH WEST,OYO
WARD 9 NW6,IBADAN NORTH WEST,OYO
WARD 10 NW7,IBADAN NORTH WEST,OYO
WARD 11 NW7,IBADAN NORTH WEST,OYO
C1,IBADAN SOUTH-EAST,OYO
S 1,IBADAN SOUTH-EAST,OYO
S 2A,IBADAN SOUTH-EAST,OYO
S. 2B,IBADAN SOUTH-EAST,OYO
S 3,IBADAN SOUTH-EAST,OYO
S 4A,IBADAN SOUTH-EAST,OYO
S 4B,IBADAN SOUTH-EAST,OYO
S S5,IBADAN SOUTH-EAST,OYO
S 6A,IBADAN SOUTH-EAST,OYO
S. 6B,IBADAN SOUTH-EAST,OYO
S 7A,IBADAN SOUTH-EAST,OYO
S 7B,IBADAN SOUTH-EAST,OYO
WARD 1 C2,IBADAN SOUTH WEST,OYO
WARD 2 SW1,IBADAN SOUTH WEST,OYO
WARD 3 SW2,IBADAN SOUTH WEST,OYO
WARD 4 SW3A & 3B,IBADAN SOUTH WEST,OYO
WARD 5 SW4,IBADAN SOUTH WEST,OYO
WARD 6 SW5,IBADAN SOUTH WEST,OYO
WARD 7 SW6,IBADAN SOUTH WEST,OYO
WARD 08 SW7,IBADAN SOUTH WEST,OYO
WARD 9 SW8 (1),IBADAN SOUTH WEST,OYO
WARD 10 SW8 II,IBADAN SOUTH WEST,OYO
WARD 11 SW9(1),IBADAN SOUTH WEST,OYO
WARD 12 SW9 II,IBADAN SOUTH WEST,OYO
IDERE I (MOLETE),IBARAPA CENTRAL,OYO
IDERE II (OMINIGBO/OKE - OBA),IBARAPA CENTRAL,OYO
IDERE III (KOSO/APA),IBARAPA CENTRAL,OYO
IBEREKODO I /(PATAOJU),IBARAPA CENTRAL,OYO
IBEREKODO/AGBOORO/ITA BAALE,IBARAPA CENTRAL,OYO
IDOFIN ISAGANUN,IBARAPA CENTRAL,OYO
IGBOLE/PAKO,IBARAPA CENTRAL,OYO
ISALE-OBA,IBARAPA CENTRAL,OYO
OKESERIN I & II,IBARAPA CENTRAL,OYO
OKE-ODO,IBARAPA CENTRAL,OYO
OKE -OBA,IBARAPA EAST,OYO
ANKO,IBARAPA EAST,OYO
ISABA,IBARAPA EAST,OYO
ABORERIN,IBARAPA EAST,OYO
NEW ERUWA,IBARAPA EAST,OYO
SANGO,IBARAPA EAST,OYO
OKE-IMALE,IBARAPA EAST,OYO
ISALE TOGUN,IBARAPA EAST,OYO
OKE OTUN,IBARAPA EAST,OYO
ITABO,IBARAPA EAST,OYO
AYETE I,IBARAPA NORTH,OYO
AYETE II,IBARAPA NORTH,OYO
IGANGAN I,IBARAPA NORTH,OYO
IGANGAN II,IBARAPA NORTH,OYO
IGANGAN III,IBARAPA NORTH,OYO
IGANGAN IV,IBARAPA NORTH,OYO
OFIKI I,IBARAPA NORTH,OYO
OFIKI II,IBARAPA NORTH,OYO
TAPA I,IBARAPA NORTH,OYO
TAPA II,IBARAPA NORTH,OYO
ABA EMO/ILAJU/ALAKO,IDO,OYO
AKUFO/IDIGBA/ARAROMI,IDO,OYO
AKINWARE/AKINDELE,IDO,OYO
APETE/AYEGUN/AWOTAN,IDO,OYO
BATAKE/IDI-IYA,IDO,OYO
ERINWUSI/KOGUO/ODETOLA,IDO,OYO
FENWA/OGANLA/ELENUSONSO,IDO,OYO
IDO/ONIKEDE/OKUNA AWO,IDO,OYO
OMI ADIO/OMI ONIGBAGBO BAKATARI,IDO,OYO
OGUNDELE/ALAHO/SIBA/IDI-AHUN,IDO,OYO
AGORO,IREPO,OYO
AJAGUNNA,IREPO,OYO
ATIPA,IREPO,OYO
IBA I,IREPO,OYO
IBA II,IREPO,OYO
IBA III,IREPO,OYO
IBA IV,IREPO,OYO
IBA V,IREPO,OYO
IKOLABA,IREPO,OYO
LAHA/AJANA,IREPO,OYO
ADO-AWAYE,ISEYIN,OYO
AKINWUMI/OSOOGUN,ISEYIN,OYO
EKUNLE I,ISEYIN,OYO
EKUNLE II,ISEYIN,OYO
FARAMORA,ISEYIN,OYO
IJEMBA/OKE-OLA/OKE-OJA,ISEYIN,OYO
ISALU I,ISEYIN,OYO
ISALU II,ISEYIN,OYO
KOSO I,ISEYIN,OYO
KOSO II,ISEYIN,OYO
LADOGAN/OKE EYIN,ISEYIN,OYO
BABAODE,ITESIWAJU,OYO
IGBOJAIYE,ITESIWAJU,OYO
IPAPO,ITESIWAJU,OYO
KOMU,ITESIWAJU,OYO
OKAKA I,ITESIWAJU,OYO
OKAKA II,ITESIWAJU,OYO
OKE-AMU,ITESIWAJU,OYO
OTU 1,ITESIWAJU,OYO
OTU II,ITESIWAJU,OYO
OWODE/IPAPO,ITESIWAJU,OYO
AGBAAKIN I,IWAJOWA,OYO
AGBAAKIN II,IWAJOWA,OYO
IWERE-ILE I,IWAJOWA,OYO
IWERE-ILE II,IWAJOWA,OYO
IWERE-ILE III,IWAJOWA,OYO
IWERE-ILE IV,IWAJOWA,OYO
SABI GANA I,IWAJOWA,OYO
SABI GANA II,IWAJOWA,OYO
SABI GANA III,IWAJOWA,OYO
SABI GANA IV,IWAJOWA,OYO
AYETORO-OKE I,KAJOLA,OYO
ELERO,KAJOLA,OYO
GBELEKALE I & II,KAJOLA,OYO
IBA-OGAN,KAJOLA,OYO
IJO,KAJOLA,OYO
ILAJI OKE/IWERE-OKE,KAJOLA,OYO
IMOBA/OKE-OGUN,KAJOLA,OYO
ISEMI-ILE/IMIA/ILUA,KAJOLA,OYO
ISIA,KAJOLA,OYO
KAJOLA,KAJOLA,OYO
OLELE,KAJOLA,OYO
AJARA/OPEODU,LAGELU,OYO
APATERE/KUFFI/OGUNBODE/OGO,LAGELU,OYO
ARULOGUN EHIN/KELEBE,LAGELU,OYO
EJIOKU/IGBON/ARIKU,LAGELU,OYO
LAGELU MARKET/KAJOLA/GBENA,LAGELU,OYO
LAGUN,LAGELU,OYO
LALUPON I,LAGELU,OYO
LALUPON II,LAGELU,OYO
LALUPON III,LAGELU,OYO
OFA-IGBO,LAGELU,OYO
OGUNJANA/OLOWODE/OGBURO,LAGELU,OYO
OGUNREMI/OGUNSINA,LAGELU,OYO
OYEDEJI/OLODE/KUTAYI,LAGELU,OYO
SAGBE/PABIEKUN,LAGELU,OYO
ABOGUNDE,OGBOMOSO NORTH,OYO
AAJE/OGUNBADO,OGBOMOSO NORTH,OYO
AGUODO/ MASIFA,OGBOMOSO NORTH,OYO
ISALE AFON,OGBOMOSO NORTH,OYO
ISALE ALAASA,OGBOMOSO NORTH,OYO
ISALE ORA/SAJA,OGBOMOSO NORTH,OYO
JAGUN,OGBOMOSO NORTH,OYO
OKELERIN,OGBOMOSO NORTH,OYO
OSUPA,OGBOMOSO NORTH,OYO
SABO/TARA,OGBOMOSO NORTH,OYO
AKATA,OGBOMOSO SOUTH,OYO
ALAPATA,OGBOMOSO SOUTH,OYO
AROWOMOLE,OGBOMOSO SOUTH,OYO
IBAPON,OGBOMOSO SOUTH,OYO
IJERU I,OGBOMOSO SOUTH,OYO
IJERU II,OGBOMOSO SOUTH,OYO
ILOGBO,OGBOMOSO SOUTH,OYO
